X,Y,oid_,name,field1,nama,alamat,jumlah_ped,jenis_bang,kondisi_la,ketersedia,ketersed_1,ketersed_2,drainase,kabupaten_,provinsi,nama_desa,objectid,icon_url
115.26444439989,-8.68416670023225,0,Sindu Sanur,1747,Sindu Sanur,Sanur,30,,,,,,,KOTA DENPASAR,BALI,,1293,./0.png
105.505969999817,-1.67332069968973,0,Pasar Kecamatan Parittiga Kabupaten Bangka Barat,1748,Pasar Kecamatan Parittiga Kabupaten Bangka Barat,,0,,,,,,,BANGKA BARAT,KEPULAUAN BANGKA BELITUNG,,1294,./0.png
113.478498500307,-7.17021229985693,0,Pasar Gurem Pamekasan,1749,Pasar Gurem Pamekasan,,0,,,,,,,PAMEKASAN,JAWA TIMUR,,1295,./0.png
98.682211499662,3.61633980034236,0,Pasar Pendidikan,1750,Pasar Pendidikan,Jl. Pendidikan,0,,,,,,,KOTA MEDAN,SUMATERA UTARA,,1296,./0.png
110.973212200384,-8.23692359984346,0,Tpi Watukarung (Kabupaten Pacitan),1752,Tpi Watukarung (Kabupaten Pacitan),,0,,,,,,,PACITAN,JAWA TIMUR,,1297,./0.png
127.377264599982,0.767848899907619,0,Pelabuhan Perikanan Nusantara,37,Pelabuhan Perikanan Nusantara,Jln Pasar Inpres Bastiong  Ternate Selatan,80,Permanen,Permanen,Cukup,Cukup,Cukup,"Ada, Lancar",KOTA TERNATE,MALUKU UTARA,,1298,./0.png
127.475304299855,1.1247755000901,0,Pasar Akelamo,1759,Pasar Akelamo,,0,,,,,,,HALMAHERA BARAT,MALUKU UTARA,,1299,./0.png
128.290910499921,0.687874900007444,0,Pasar Kota Maba,1760,Pasar Kota Maba,,0,,,,,,,HALMAHERA TIMUR,MALUKU UTARA,,1300,./0.png
102.231904800367,-5.37466349971993,0,Pulau Bai,1189,Pulau Bai,,0,,,,,,,KOTA BENGKULU,BENGKULU,,1301,./0.png
114.035245900279,-6.96034020023922,0,Pasar Candi,1763,Pasar Candi,Candi,0,,,,,,,SUMENEP,JAWA TIMUR,,1302,./0.png
119.942563000183,-5.54182700041491,0,Pasar Bantaeng,1764,Pasar Bantaeng,,0,,,,,,,BANTAENG,SULAWESI SELATAN,,1303,./0.png
102.765085299748,-0.963296800006503,0,Pasar Di Kecamatan Kemuning,1766,Pasar Di Kecamatan Kemuning,,0,,,,,,,INDRAGIRI HILIR,RIAU,,1304,./0.png
109.911306499696,-7.01272649992723,0,Jl. Kalisalak,1768,Jl. Kalisalak,,0,,,,,,,BATANG,JAWA TENGAH,,1305,./0.png
113.812755199894,-7.90752800031618,0,Pasar Kota Kulon,1770,Pasar Kota Kulon,Jl.Diponogoro,0,,,,,,,BONDOWOSO,JAWA TIMUR,,1306,./0.png
119.620938800386,-0.849590099802469,0,Lalombi,1771,Lalombi,,0,,,,,,,DONGGALA,SULAWESI TENGAH,,1307,./0.png
98.5147031997939,3.60854050004485,0,Pasar Tunggurono Kota Binjai,1773,Pasar Tunggurono Kota Binjai,,0,,,,,,,KOTA BINJAI,SUMATERA UTARA,,1308,./0.png
109.360475299696,-7.06786789968299,0,Pengiringan,1774,Pengiringan,Desa Pengiringan,0,,,,,,,PEMALANG,JAWA TENGAH,,1309,./0.png
100.123339600243,-0.625651699565481,0,Pedagang Keliling Kota Pariaman Dan Kabupaten Padang Pariaman,1776,Pedagang Keliling Kota Pariaman Dan Kabupaten Padang Pariaman,,0,,,,,,,KOTA PARIAMAN,SUMATERA BARAT,,1310,./0.png
110.628432000238,-7.6889589996573,0,Plembon Hewan,1777,Plembon Hewan,Belang Wetan,0,,,,,,,KLATEN,JAWA TENGAH,,1311,./0.png
112.635619100142,-8.00026349965998,0,Pasar Kota Lama,1778,Pasar Kota Lama,Jl. Kolonel Sugiyono,0,,,,,,,KOTA MALANG,JAWA TIMUR,,1312,./0.png
127.325276699961,0.890444400289653,0,Togolobe,1779,Togolobe,,0,,,,,,,KOTA TERNATE,MALUKU UTARA,,1313,./0.png
106.284578500099,-5.97135179994478,0,Tpi Lontar,1780,Tpi Lontar,,0,,,,,,,SERANG,BANTEN,,1314,./0.png
120.272803400358,-5.14926530015265,0,Tidak Ada,668,Tidak Ada,,0,,,,,,,BONE BOLANGO,GORONTALO,,1315,./0.png
109.278514799919,-6.87437179981788,0,Pasar Suradadi Kec. Suradadi Kab. Tegal,1783,Pasar Suradadi Kec. Suradadi Kab. Tegal,,0,,,,,,,TEGAL,JAWA TENGAH,,1316,./0.png
112.237429500072,-6.89762060030966,0,Pasar Brengkok,1784,Pasar Brengkok,,0,,,,,,,LAMONGAN,JAWA TIMUR,,1317,./0.png
128.157038000205,1.08606149993909,0,Pasar Subaim,1785,Pasar Subaim,,0,,,,,,,HALMAHERA TIMUR,MALUKU UTARA,,1318,./0.png
119.904659399813,-0.048538599675794,0,Di Desa Desa Se Kec. Balaesang Kab. Donggala Provinsi Sulawesi Tengah,1786,Di Desa Desa Se Kec. Balaesang Kab. Donggala Provinsi Sulawesi Tengah,,0,,,,,,,DONGGALA,SULAWESI TENGAH,,1319,./0.png
109.278481599647,-6.87427830000274,0,Pasar Suradadi Kabupaten Tegal,1787,Pasar Suradadi Kabupaten Tegal,,0,,,,,,,TEGAL,JAWA TENGAH,,1320,./0.png
109.16970290007,-6.99914470006706,0,Pasar Ds. Penujah,1788,Pasar Ds. Penujah,,0,,,,,,,TEGAL,JAWA TENGAH,,1321,./0.png
105.268902999575,-5.45192029968126,0,Gudang Lelang,1789,Gudang Lelang,,0,,,,,,,KOTA BANDAR LAMPUNG,LAMPUNG,,1322,./0.png
119.801600599789,-3.40925979959928,0,Cakke,1790,Cakke,Lakawan,0,,,,,,,ENREKANG,SULAWESI SELATAN,,1323,./0.png
110.370331399675,-7.82265629974762,0,Karangkajen,1793,Karangkajen,Jl. Sisingamaharaja,2,,,,,,,KOTA YOGYAKARTA,DAERAH ISTIMEWA YOGYAKARTA,,1324,./0.png
110.466328599786,-7.98485069989908,0,Menggora,1795,Menggora,"Menggora, Banyusoco, Playen",3,,,,,,,GUNUNG KIDUL,DAERAH ISTIMEWA YOGYAKARTA,,1325,./0.png
110.092020000224,-7.806629999574,0,Sungapan,1798,Sungapan,Sungapan II,1,,,,,,,KULON PROGO,DAERAH ISTIMEWA YOGYAKARTA,,1326,./0.png
96.8605641003539,4.64142190010142,0,Kala Lengkio,1799,Kala Lengkio,,0,,,,,,,ACEH TENGAH,ACEH,,1327,./0.png
122.876391399644,-10.8463032996568,0,Pasar Nemberala,1800,Pasar Nemberala,,0,,,,,,,ROTE NDAO,NUSA TENGGARA TIMUR,,1328,./0.png
106.089453700129,-5.98490859955143,0,Tpi Bojonegara,1803,Tpi Bojonegara,,0,,,,,,,SERANG,BANTEN,,1329,./0.png
105.234786000075,-5.36689999963448,0,Tempel Terminal Rajabasa,1804,Tempel Terminal Rajabasa,Rajabasa,0,,,,,,,KOTA BANDAR LAMPUNG,LAMPUNG,,1330,./0.png
106.892663399597,-6.15540570001224,0,Pasar Kota Baru,1195,Pasar Kota Baru,Kota Baru,0,,,,,,,TANJUNG JABUNG TIMUR,JAMBI,,1331,./0.png
102.200642400128,-3.12012209965434,0,Pasar Terminal Muara Aman,1807,Pasar Terminal Muara Aman,Dusun Muara Aman,15,,,,,,,LEBONG,BENGKULU,,1332,./0.png
106.813339099621,-6.17989579965064,0,Pasar Cideng Thomas,1808,Pasar Cideng Thomas,Jl. Tanah Abang V Petojo Selatan Gambir pusat,0,,,,,,,KOTA ADM. JAKARTA PUSAT,DKI JAKARTA,,1333,./0.png
95.3188526996934,5.56091549955147,0,Pasarr. Beurawe,1809,Pasarr. Beurawe,Peunayong,0,,,,,,,KOTA BANDA ACEH,ACEH,,1334,./0.png
99.8047639996599,2.96764999964859,0,Pasar Jl. Veteran,1810,Pasar Jl. Veteran,Jl. Veteran,0,,,,,,,KOTA TANJUNG BALAI,SUMATERA UTARA,,1335,./0.png
132.736480499876,-5.6715563999071,0,Pasar Ikan Langgur,1811,Pasar Ikan Langgur,,0,,,,,,,MALUKU TENGGARA,MALUKU,,1336,./0.png
104.365196000396,-5.59167200036171,0,Pasar Sukarame Kecamatan Ngaras,1812,Pasar Sukarame Kecamatan Ngaras,,0,,,,,,,PESISIR BARAT,LAMPUNG,,1337,./0.png
120.99288860033,-8.78057739962651,0,Pasar Ikan Bajawa,1815,Pasar Ikan Bajawa,"KEL.NGEDUKELU, KEC. BAJAWA, KAB. NGADA",48,,,,,,,NGADA,NUSA TENGGARA TIMUR,,1338,./0.png
110.354920699831,-7.81567260000969,0,Condronegaran,1816,Condronegaran,"Mantrijeron, yogyakarta",3,,,,,,,KOTA YOGYAKARTA,DAERAH ISTIMEWA YOGYAKARTA,,1339,./0.png
123.056792800348,0.574122300204806,0,"Pasar Sejahtera Hari Rabu Dan Sabtu Kompleks Terminal 42 Lama, Kota Gorontalo",1817,"Pasar Sejahtera Hari Rabu Dan Sabtu Kompleks Terminal 42 Lama, Kota Gorontalo",,0,,,,,,,KOTA GORONTALO,GORONTALO,,1340,./0.png
110.692771000382,-6.61803500001446,0,Pasar Tahunan,1818,Pasar Tahunan,Tahunan,0,,,,,,,JEPARA,JAWA TENGAH,,1341,./0.png
97.3405270998468,3.08869870028559,0,Pasar Kota Fajar,1819,Pasar Kota Fajar,,0,,,,,,,ACEH SELATAN,ACEH,,1342,./0.png
109.085656199775,-6.87917969958266,0,Pasar Krandon (Kota Tegal - Jawa Tengah),1820,Pasar Krandon (Kota Tegal - Jawa Tengah),,0,,,,,,,KOTA TEGAL,JAWA TENGAH,,1343,./0.png
119.359755599942,-1.18671449997339,0,Pasar Smart Pasangkayu,1821,Pasar Smart Pasangkayu,,0,,,,,,,MAMUJU UTARA,SULAWESI BARAT,,1344,./0.png
108.627463500042,-7.07581499996149,0,Pasar Ciwaru,1822,Pasar Ciwaru,Kec. Ciwaru,2,,,,,,,KUNINGAN,JAWA BARAT,,1345,./0.png
108.421670200021,-6.64598140022065,0,Arjawinangun,1823,Arjawinangun,,0,,,,,,,CIREBON,JAWA BARAT,,1346,./0.png
110.283221700222,0.957064900425621,0,Entikong,1824,Entikong,Entikong,0,,,,,,,SANGGAU,KALIMANTAN BARAT,,1347,./0.png
115.248195899722,-2.55803059983151,0,Pasar Sungai Buluh,1825,Pasar Sungai Buluh,kec.labuan amas utara,0,,,,,,,HULU SUNGAI TENGAH,KALIMANTAN SELATAN,,1348,./0.png
112.968434299804,-7.65573759990951,0,Tambak Lekok,1826,Tambak Lekok,Lekok,0,,,,,,,PASURUAN,JAWA TIMUR,,1349,./0.png
98.4705284001665,3.75053130038003,0,Pasar Ikan Stabat,1828,Pasar Ikan Stabat,,0,,,,,,,LANGKAT,SUMATERA UTARA,,1350,./0.png
114.188522800188,-8.4382265003519,0,Jajag,1829,Jajag,Jajag,0,,,,,,,BANYUWANGI,JAWA TIMUR,,1351,./0.png
123.572214800074,-10.1651066996137,0,Pasar Ikan Nunhila,1830,Pasar Ikan Nunhila,,0,,,,,,,KOTA KUPANG,NUSA TENGGARA TIMUR,,1352,./0.png
120.302507100124,-3.23319089993925,0,Pasar Padang Sappa Kecamatan Ponrang Kabupaten Luwu,1831,Pasar Padang Sappa Kecamatan Ponrang Kabupaten Luwu,,0,,,,,,,LUWU,SULAWESI SELATAN,,1353,./0.png
119.587426100335,-4.64872500015781,0,Pasar Segeri,1832,Pasar Segeri,Segeri,0,,,,,,,PANGKAJENE KEPULAUAN,SULAWESI SELATAN,,1354,./0.png
95.9238808997847,5.33641050034515,0,Pasar Pante Garot,1833,Pasar Pante Garot,,0,,,,,,,PIDIE,ACEH,,1355,./0.png
95.317435000326,5.55038820025607,0,Pasarr. Kp Ateuk,1835,Pasarr. Kp Ateuk,Kp. Baru,0,,,,,,,KOTA BANDA ACEH,ACEH,,1356,./0.png
95.3278977004196,5.59241239981321,0,Pasar Jln. Makam Syiah Kuala,1838,Pasar Jln. Makam Syiah Kuala,,0,,,,,,,KOTA BANDA ACEH,ACEH,,1357,./0.png
114.591081599937,-3.30903110040413,0,Pasar Lama 12,1839,Pasar Lama 12,,0,,,,,,,KOTA BANJARMASIN,KALIMANTAN SELATAN,,1358,./0.png
100.978968600022,-0.701209899616345,0,Pasar Sijunjung,1840,Pasar Sijunjung,Jl. Desa Sijunjung,0,,,,,,,SIJUNJUNG,SUMATERA BARAT,,1359,./0.png
104.633028299717,-4.14205159990058,0,Pasar Sidodadi,631,Pasar Sidodadi,,0,,,,,,,PESAWARAN,LAMPUNG,,1360,./0.png
108.077649999849,-6.73069330025481,0,Cipelang,1843,Cipelang,"Desa Cipelang, Kecamatan Conggeang",3,,,,,,,SUMEDANG,JAWA BARAT,,1361,./0.png
112.289408100205,-8.08950270018863,0,Pasar Talun,1844,Pasar Talun,Jl.Raya talun,0,,,,,,,BLITAR,JAWA TIMUR,,1362,./0.png
105.592284800204,-5.73322709984996,0,Pasar Manna,1845,Pasar Manna,Kalianda,0,,,,,,,LAMPUNG SELATAN,LAMPUNG,,1363,./0.png
124.619270199961,0.855451899986008,0,Kotabunan,1847,Kotabunan,Desa Kotabunan Kec.Kotabunan,48,,,,,,,BOLAANG MONGONDOW TIMUR,SULAWESI UTARA,,1364,./0.png
113.174738299634,-8.20510649956452,0,Pasar Tempeh,1848,Pasar Tempeh,Desa Tempeh,0,,,,,,,LUMAJANG,JAWA TIMUR,,1365,./0.png
117.562125999716,-8.61409150032171,0,Pasar Langam,1851,Pasar Langam,langam,53,Tidak Permanen,Tanah,Cukup,Tidak Ada,Cukup,"Ada, Tidak Lancar",SUMBAWA,NUSA TENGGARA BARAT,LAPE,1366,./0.png
109.05756010022,-6.87570759972516,0,Pasar Limbangan,1280,Pasar Limbangan,Limbangan,0,Permanen,Permanen,Cukup,Cukup,Cukup,"Ada, Lancar",PANGKAJENE KEPULAUAN,SULAWESI SELATAN,KANAUNGAN,1367,./0.png
110.430677499868,-7.86614729985718,0,Ngablak,1854,Ngablak,"Ngablak, Sitimulyo, Piyungan",1,,,,,,,BANTUL,DAERAH ISTIMEWA YOGYAKARTA,,1368,./0.png
111.704479899829,-8.24379450031512,0,Pasar Slawe,1856,Pasar Slawe,Slawe,0,,,,,,,TRENGGALEK,JAWA TIMUR,,1369,./0.png
95.4029171004448,5.55552190011645,0,Pasarr. Cot Keueng,1859,Pasarr. Cot Keueng,Cot Keueng,0,,,,,,,ACEH BESAR,ACEH,,1370,./0.png
120.188516799612,-4.64782950023044,0,Pasar Lonrong,1860,Pasar Lonrong,"Pattimpa, Desa Ponre",0,,,,,,,BONE,SULAWESI SELATAN,,1371,./0.png
107.016200300405,-6.72762510031731,0,Pasar Cibodas,1861,Pasar Cibodas,Jl. Rarahan,7,,,,,,,CIANJUR,JAWA BARAT,,1372,./0.png
123.616099800367,-10.1451679996027,0,Pasar Tradisional Kelapa Lima,1862,Pasar Tradisional Kelapa Lima,,0,,,,,,,KUPANG,NUSA TENGGARA TIMUR,,1373,./0.png
113.013113000366,-2.21931319994343,0,Patai,1863,Patai,Patai,0,,,,,,,KOTAWARINGIN TIMUR,KALIMANTAN TENGAH,,1374,./0.png
109.556583600054,-7.65289839974054,0,Pasar Sembir Desa Sidomukti Kecamatan Adimulyo Kabupaten Kebumen,1865,Pasar Sembir Desa Sidomukti Kecamatan Adimulyo Kabupaten Kebumen,,0,,,,,,,KEBUMEN,JAWA TENGAH,,1375,./0.png
110.443693000233,-7.32930500032472,0,Pemancingan Muncul,1866,Pemancingan Muncul,,0,,,,,,,SEMARANG,JAWA TENGAH,,1376,./0.png
109.902423099947,-7.05928090029249,0,"Muntilan, Desa Sukomangli",1867,"Muntilan, Desa Sukomangli",,0,,,,,,,BATANG,JAWA TENGAH,,1377,./0.png
119.876535700064,-0.881885199641431,0,Jl Tombolututu No 60,1868,Jl Tombolututu No 60,,0,,,,,,,KOTA PALU,SULAWESI TENGAH,,1378,./0.png
108.531018600329,-6.64971310017864,0,Pasar Celancang,1869,Pasar Celancang,,0,,,,,,,CIREBON,JAWA BARAT,,1379,./0.png
111.167306899795,-2.74147449964761,0,Rumah Sendiri,732,Rumah Sendiri,,0,,,,,,,PINRANG,SULAWESI SELATAN,,1380,./0.png
116.146712600207,-8.54997050033751,0,Jelateng,1872,Jelateng,Lingsar,0,,,,,,,LOMBOK BARAT,NUSA TENGGARA BARAT,,1381,./0.png
115.313842100434,-8.11660929997839,0,Pasar Bondalem,1873,Pasar Bondalem,,0,,,,,,,BULELENG,BALI,,1382,./0.png
101.130428499776,0.359793499571197,0,Pasar Desa Buluh Cina,1874,Pasar Desa Buluh Cina,,0,,,,,,,KAMPAR,RIAU,,1383,./0.png
107.48106259996,-7.53059530043197,0,Tpi Rancabuaya,1875,Tpi Rancabuaya,Desa Rancabuaya,19,,,,,,,GARUT,JAWA BARAT,,1384,./0.png
110.602245600255,-7.54290500026474,0,Pasar Sidodadi,631,Pasar Sidodadi,,0,,,,,,,PESAWARAN,LAMPUNG,,1385,./0.png
109.146169900322,-7.60872650042683,0,Pasar Maos Kidul,1878,Pasar Maos Kidul,Maos Kidul,8,,,,,,,CILACAP,JAWA TENGAH,,1386,./0.png
109.869303900056,-7.09933220041989,0,Desa Ngadirejo Dan Sekitarnya,1879,Desa Ngadirejo Dan Sekitarnya,,0,,,,,,,BATANG,JAWA TENGAH,,1387,./0.png
113.531998999755,-7.20427259979982,0,Pasar Mongging,1880,Pasar Mongging,Dusun Mongging Desa Pademawu Timur,27,Tidak Permanen,Tanah,Tidak Ada,Kurang,Kurang,"Ada, Tidak Lancar",PAMEKASAN,JAWA TIMUR,PADEMAWU TIMUR,1388,./0.png
98.9641402997361,2.02636920037912,0,Pasar Tarutung,1881,Pasar Tarutung,,0,,,,,,,TAPANULI UTARA,SUMATERA UTARA,,1389,./0.png
110.799112699992,-8.19011599985271,0,Pasar Ikan Sadeng,1882,Pasar Ikan Sadeng,,0,,,,,,,GUNUNG KIDUL,DAERAH ISTIMEWA YOGYAKARTA,,1390,./0.png
117.428991599684,-8.50262420014593,0,Pasar Kecamatan,1883,Pasar Kecamatan,,0,,,,,,,SUMBAWA,NUSA TENGGARA BARAT,,1391,./0.png
114.093843999902,-6.97696660002777,0,Pasar Bicabbi,1885,Pasar Bicabbi,Bicabbi,0,,,,,,,SUMENEP,JAWA TIMUR,,1392,./0.png
105.801866599565,-6.49052229986341,0,Pasar Panimbang Jaya,1888,Pasar Panimbang Jaya,,0,,,,,,,PANDEGLANG,BANTEN,,1393,./0.png
109.179085599822,-7.6543561998779,0,Adiraja,1478,Adiraja,,0,,,,,,,SITUBONDO,JAWA TIMUR,,1394,./0.png
118.721479700329,-8.46176169984176,0,Pasar Ikan Amahami,1891,Pasar Ikan Amahami,,0,,,,,,,KOTA BIMA,NUSA TENGGARA BARAT,,1395,./0.png
95.9648733997886,5.38281909992236,0,"Pasar Ikan Simpang Tiga, Pidie",1892,"Pasar Ikan Simpang Tiga, Pidie",,0,,,,,,,PIDIE,ACEH,,1396,./0.png
110.604634699633,-7.97120949981775,0,Besole,1893,Besole,"Purwosari, Baleharjo",3,,,,,,,GUNUNG KIDUL,DAERAH ISTIMEWA YOGYAKARTA,,1397,./0.png
120.392547500368,-5.40000710004682,0,Pasar Tanuntung Kelurahan Tanuntung Kecamatan Herlang Kabupaten Bulukumba Provinsi Sulawesi Selatan,1894,Pasar Tanuntung Kelurahan Tanuntung Kecamatan Herlang Kabupaten Bulukumba Provinsi Sulawesi Selatan,,0,,,,,,,BULUKUMBA,SULAWESI SELATAN,,1398,./0.png
124.878969699793,1.59509180024719,0,Kima Bajo,1895,Kima Bajo,,0,,,,,,,MINAHASA UTARA,SULAWESI UTARA,,1399,./0.png
105.026519499676,-4.45193350013011,0,Tegal Mukti,1897,Tegal Mukti,Kp. Tegal Mukti Kec. Pakuan Ratu,3,,,,,,,WAY KANAN,LAMPUNG,,1400,./0.png
98.66100800032,3.70917700041906,0,Pasar Marelan,1898,Pasar Marelan,KEL. RENGAS PULAU,0,Permanen,Semi Permanen,Cukup,Cukup,Cukup,"Ada, Tidak Lancar",KOTA MEDAN,SUMATERA UTARA,RENGAS PULAU,1401,./0.png
111.02821319978,-6.74657719997697,0,Pasar Puri Kabupaten Pati,1899,Pasar Puri Kabupaten Pati,,0,,,,,,,PATI,JAWA TENGAH,,1402,./0.png
120.195728099773,0.765526299999578,0,Pasar Soni,1900,Pasar Soni,,0,,,,,,,TOLI TOLI,SULAWESI TENGAH,,1403,./0.png
119.40966000011,-5.14951399957062,0,Tpi Rajawali (Kota Makassar - Sulawesi Selatan),1901,Tpi Rajawali (Kota Makassar - Sulawesi Selatan),,0,,,,,,,KOTA MAKASSAR,SULAWESI SELATAN,,1404,./0.png
117.866307500392,-8.72292450006483,0,Santong,1902,Santong,,0,,,,,,,SUMBAWA,NUSA TENGGARA BARAT,,1405,./0.png
115.42404439983,-8.54334670028919,0,Pasar Gunakse,1903,Pasar Gunakse,Jl. Pasar Gunakse,0,,,,,,,KLUNGKUNG,BALI,,1406,./0.png
111.253768599942,-7.68167209978679,0,Pasar Plaosan 11,1904,Pasar Plaosan 11,Plaosan,0,,,,,,,MAGETAN,JAWA TIMUR,,1407,./0.png
114.378835100361,-8.21320690007758,0,Pasar Tiga Berlian,1905,Pasar Tiga Berlian,,0,,,,,,,BANYUWANGI,JAWA TIMUR,,1408,./0.png
127.377264599982,0.767848899907619,0,Pelabuhan Perikanan Nusantara Ternate,314,Pelabuhan Perikanan Nusantara Ternate,Jln. Pasar Inpres Kel. BAstiong Talangame,84,Permanen,Permanen,Cukup,Cukup,Cukup,"Ada, Lancar",KOTA TERNATE,MALUKU UTARA,,1409,./0.png
104.443217900387,-4.70443759981458,0,Jaya Tinggi,1907,Jaya Tinggi,Kp. Jaya Tinggi Kec. Kasui,28,,,,,,,WAY KANAN,LAMPUNG,,1410,./0.png
120.431162299901,-5.52033210004555,0,Pasar Ara,1908,Pasar Ara,"Desa Ara, Kec.Bontobahari",0,,,,,,,BULUKUMBA,SULAWESI SELATAN,,1411,./0.png
113.702663300372,-8.15541989990766,0,Kreongan,1909,Kreongan,Kreongan,0,,,,,,,JEMBER,JAWA TIMUR,,1412,./0.png
127.376811300302,0.766467999899078,0,Pasar Bastiong Ternate Maluku Utara,1910,Pasar Bastiong Ternate Maluku Utara,,0,,,,,,,KOTA TIDORE KEPULAUAN,MALUKU UTARA,,1413,./0.png
114.626222599894,-8.36052719976965,0,Pasar Umum Negara (Kab.Jembrana),1911,Pasar Umum Negara (Kab.Jembrana),,0,,,,,,,JEMBRANA,BALI,,1414,./0.png
106.162668700401,-6.0375310000548,0,Pasar Karangantu,1912,Pasar Karangantu,KEC. KASEMEN,0,,,,,,,KOTA SERANG,BANTEN,,1415,./0.png
101.429408099605,-2.11621120008601,0,"Pasar Tanjung Pauh Mudik, Kecamatan Keliling Danau",1913,"Pasar Tanjung Pauh Mudik, Kecamatan Keliling Danau",,0,,,,,,,KERINCI,JAMBI,,1416,./0.png
101.694872500167,-1.50310849995651,0,Pasar Sekar Mengkuang,1914,Pasar Sekar Mengkuang,Kec. Limbur,2,,,,,,,BUNGO,JAMBI,,1417,./0.png
123.171275899664,-4.79411960043842,0,Pasar Mina-Minanga,1917,Pasar Mina-Minanga,,0,,,,,,,BUTON UTARA,SULAWESI TENGGARA,,1418,./0.png
105.427309299685,-4.27697849985708,0,Karya Bhakti,1918,Karya Bhakti,Karya Bhakti,0,,,,,,,TULANG BAWANG,LAMPUNG,,1419,./0.png
119.658750400112,-0.780092899566853,0,Pasar Tolongano,1919,Pasar Tolongano,,0,,,,,,,DONGGALA,SULAWESI TENGAH,,1420,./0.png
120.206156800097,-4.27914270037451,0,Pasar Ujung,1920,Pasar Ujung,"Ujung, Desa Dua Boccoe",0,,,,,,,BONE,SULAWESI SELATAN,,1421,./0.png
111.6599743997,-8.19596039975187,0,"Pasar Ngasem, Karangrejo  Kampak",1921,"Pasar Ngasem, Karangrejo  Kampak",,0,,,,,,,TRENGGALEK,JAWA TIMUR,,1422,./0.png
113.543089100183,-8.27859020017678,0,Balung Lor,1922,Balung Lor,Balung lor,0,,,,,,,JEMBER,JAWA TIMUR,,1423,./0.png
100.371305300001,-0.302283899581482,0,Pasar Bawah,1925,Pasar Bawah,Jl. Aur Tajungkang,0,,,,,,,KOTA BUKITTINGGI,SUMATERA BARAT,,1424,./0.png
111.020615100308,-7.42775940007544,0,Pasar Kota,1926,Pasar Kota,Kec. Sragen,2,,,,,,,SRAGEN,JAWA TENGAH,,1425,./0.png
106.462432400236,-3.02031180014865,0,Pasar Suka Damai,1927,Pasar Suka Damai,JL.DAMAI  TOBOALI,96,,,,,,,BANGKA SELATAN,KEPULAUAN BANGKA BELITUNG,,1426,./0.png
120.460670499645,-5.58988020011031,0,Pasar Bira,1929,Pasar Bira,"Desa Bira, Kec.Bontobahari",0,,,,,,,BULUKUMBA,SULAWESI SELATAN,,1427,./0.png
112.737333000019,-7.456363999698,0,Depo Pasar Ikan,1931,Depo Pasar Ikan,Jl Lingkar Timur,15,Permanen,Permanen,Cukup,Cukup,Cukup,"Ada, Tidak Lancar",SIDOARJO,JAWA TIMUR,BLURU KIDUL,1428,./0.png
122.861952800382,0.779793000147663,0,Pasar Biau Dan Pasar Telaga,1933,Pasar Biau Dan Pasar Telaga,,0,,,,,,,GORONTALO UTARA,GORONTALO,,1429,./0.png
110.59305479964,0.687359600166246,0,Noyan,1934,Noyan,Noyan,0,,,,,,,SANGGAU,KALIMANTAN BARAT,,1430,./0.png
122.897464199614,0.853528799615219,0,Tpi Ppn Kwandang Gorontalo Utara,1935,Tpi Ppn Kwandang Gorontalo Utara,,0,,,,,,,GORONTALO UTARA,GORONTALO,,1431,./0.png
123.640745900004,-10.1573882996295,0,Pasar Liliba,1936,Pasar Liliba,,0,,,,,,,KOTA KUPANG,NUSA TENGGARA TIMUR,,1432,./0.png
113.328993400226,-7.21285800019575,0,Pasar Camplong Sampang,1937,Pasar Camplong Sampang,,0,,,,,,,PAMEKASAN,JAWA TIMUR,,1433,./0.png
110.447094999735,-7.82817400022913,0,Piyungan,1938,Piyungan,Jl.Wonosari Km.10,7,,,,,,,BANTUL,DAERAH ISTIMEWA YOGYAKARTA,,1434,./0.png
113.921087000266,-2.20632200015939,0,Pasar Depan Kantor Pu,1940,Pasar Depan Kantor Pu,,0,,,,,,,KOTA PALANGKARAYA,KALIMANTAN TENGAH,,1435,./0.png
104.240547499768,-3.42906620034404,0,Pasar Inpres,1577,Pasar Inpres,"DESA PONDOK BARU, KECAMATAN BANDAR, KABUPATEN BENER MERIAH, PROVINSI ACEH",10,Permanen,Permanen,Cukup,Kurang,Tidak Ada,"Ada, Tidak Lancar",BENER MERIAH,ACEH,CINTA DAMAI,1436,./0.png
103.154330499954,-0.319496699612159,0,Pasar Pagi Mayang Kelapa Kelurahan Tembilahan Kota,1943,Pasar Pagi Mayang Kelapa Kelurahan Tembilahan Kota,,0,,,,,,,INDRAGIRI HILIR,RIAU,,1437,./0.png
123.346489800365,-10.648197499814,0,Pasar Lalao,1945,Pasar Lalao,,0,,,,,,,ROTE NDAO,NUSA TENGGARA TIMUR,,1438,./0.png
116.074602399982,-8.61735770039678,0,Pantai Gading 14,1946,Pantai Gading 14,,0,,,,,,,KOTA MATARAM,NUSA TENGGARA BARAT,,1439,./0.png
111.265590699952,-7.99155729962888,0,"Pasar Desa Bangunsari, Bandar, Pacitan",1947,"Pasar Desa Bangunsari, Bandar, Pacitan",,0,,,,,,,PACITAN,JAWA TIMUR,,1440,./0.png
111.70482619997,-8.27265159989059,0,Pasar Margomulyo,1950,Pasar Margomulyo,,0,,,,,,,TRENGGALEK,JAWA TIMUR,,1441,./0.png
